,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id,mastodon,serving_current_chamber_since,serving_congress_since
305,924,Gomez,Jimmy,,,,Jimmy Gomez,1974-11-25,M,rep,CA,34,0,Democrat,https://gomez.house.gov,506 Cannon House Office Building Washington DC 20515-0534,202-225-6235,,,RepJimmyGomez,RepJimmyGomez,,,G000585,,N00040597,,H8CA34266,108883,412739,138524,Jimmy Gomez,,21754,Jimmy Gomez,,,,2371339658,,2017-01-03,2017-01-03
306,925,Curtis,John,R.,,,John R. Curtis,1960-05-10,M,rep,UT,3,0,Republican,https://curtis.house.gov,2323 Rayburn House Office Building Washington DC 20515-4403,202-225-7751,,,RepJohnCurtis,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,C001114,,N00041221,,H8UT03238,0,412740,123390,John Curtis (Utah),,21755,John Curtis (Utah politician),,,,9.316144830504141e17,,2017-01-03,2017-01-03
307,926,Smith,Tina,Flint,,,Tina Smith,1958-03-04,F,sen,MN,0,2,Democrat,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/share-your-opinion/,,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,S8MN00578,111313,412742,152968,Tina Smith,,41706,Tina Smith,,,,9.410006862753874e17,,2017-01-03,2017-01-03
308,927,Hyde-Smith,Cindy,,,,Cindy Hyde-Smith,1959-05-10,F,sen,MS,0,2,Republican,https://www.hydesmith.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/content/contact-senator,,SenHydeSmith,,,UCJHxkJhGST0NTlkzJHWV03Q,H001079,,N00043298,S395,S8MS00261,113208,412743,20784,Cindy Hyde-Smith,,41707,Cindy Hyde-Smith,,,,9.833482519728169e17,,2017-01-03,2017-01-03
309,928,Lesko,Debbie,,,,Debbie Lesko,1958-11-14,F,rep,AZ,8,0,Republican,https://lesko.house.gov,1214 Longworth House Office Building Washington DC 20515-0308,202-225-4576,,,RepDLesko,RepDebbieLesko,,,L000589,,N00042056,,H8AZ08158,0,412745,106483,Debbie Lesko,,21757,Debbie Lesko,,,,9.960949297336525e17,,2017-01-03,2017-01-03
310,929,Cloud,Michael,,,,Michael Cloud,1975-05-13,M,rep,TX,27,0,Republican,https://cloud.house.gov,171 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,,RepCloudTX,,,,C001115,,N00041882,,H8TX27049,10322,412746,177350,Michael Cloud (Texas),,21758,Michael Cloud,,,,1.0398796584001126e18,,2017-01-03,2017-01-03
311,930,Balderson,Troy,,,,Troy Balderson,1962-01-16,M,rep,OH,12,0,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,,RepBalderson,,,,B001306,,N00042194,,H8OH12180,0,412747,102781,Troy Balderson,,21759,Troy Balderson,,,,1.0373415365923101e18,,2017-01-03,2017-01-03
312,931,Hern,Kevin,R.,,,Kevin Hern,1961-12-04,M,rep,OK,1,0,Republican,https://hern.house.gov,1019 Longworth House Office Building Washington DC 20515-3601,202-225-2211,,,repkevinhern,,,,H001082,,N00040829,,H8OK01157,0,412748,180004,Kevin Hern,,21760,Kevin Hern,,,,1.0678185391790244e18,,2017-01-03,2017-01-03
313,932,Morelle,Joseph,D.,,,Joseph D. Morelle,1957-04-29,M,rep,NY,25,0,Democrat,https://morelle.house.gov,570 Cannon House Office Building Washington DC 20515-3225,202-225-3615,,,RepJoeMorelle,,,,M001206,,N00043207,,H8NY25105,0,412749,4362,Joseph Morelle,,21761,Joseph Morelle,,,,1.064595993222615e18,,2017-01-03,2017-01-03
314,933,Scanlon,Mary,Gay,,,Mary Gay Scanlon,1959-08-30,F,rep,PA,5,0,Democrat,https://scanlon.house.gov,1227 Longworth House Office Building Washington DC 20515-3805,202-225-2011,,,RepMGS,,,,S001205,,N00042706,,H8PA07200,0,412750,178890,Mary Gay Scanlon,,21762,Mary Gay Scanlon,,,,1.067541214671577e18,,2017-01-03,2017-01-03
315,934,Wild,Susan,Ellis,,,Susan Wild,1957-06-07,F,rep,PA,7,0,Democrat,https://wild.house.gov,1027 Longworth House Office Building Washington DC 20515-3807,202-225-6411,,,RepSusanWild,,,,W000826,,N00041997,,H8PA15229,0,412751,178895,Susan Wild,,21763,Susan Wild,,,,1.0696366533530008e18,,2017-01-03,2017-01-03
316,935,Case,Ed,,,,Ed Case,1952-09-27,M,rep,HI,1,0,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,,RepEdCase,,,,C001055,1693,N00025882,,H2HI02128,0,400069,0,Ed Case,,20322,Ed Case,,,,1.0813505745898332e18,,2001-01-03,2001-01-03
317,936,Horsford,Steven,A.,,,Steven Horsford,1973-04-29,M,rep,NV,4,0,Democrat,https://horsford.house.gov,406 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,,,,H001066,2147,N00033638,,H2NV04011,79614,412559,44064,Steven Horsford,,21339,Steven Horsford,,,,389840566,,2013-01-03,2013-01-03
318,937,Stanton,Greg,,,,Greg Stanton,1970-03-08,M,rep,AZ,4,0,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0304,202-225-9888,,,RepGregStanton,,,,S001211,,N00041750,,H8AZ09040,0,412753,72030,Greg Stanton,,21968,Greg Stanton,,,,1.0808850784257844e18,,2019-01-03,2019-01-03
319,938,Harder,Josh,,,,Josh Harder,1986-08-01,M,rep,CA,9,0,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0509,202-225-4540,,,RepJoshHarder,,,,H001090,,N00040853,,H8CA10126,0,412754,179326,Josh Harder,,21930,Josh Harder,,,,1.0808511521519534e18,,2019-01-03,2019-01-03
320,939,Porter,Katie,,,,Katie Porter,1974-01-03,F,rep,CA,47,0,Democrat,https://porter.house.gov,1233 Longworth House Office Building Washington DC 20515-0547,202-225-5611,,,RepKatiePorter,,,,P000618,,N00040865,,H8CA45130,0,412758,179393,Katie Porter,,21954,Katie Porter,,,,1.0812228374599965e18,,2019-01-03,2019-01-03
321,940,Levin,Mike,,,,Mike Levin,1978-10-28,M,rep,CA,49,0,Democrat,https://mikelevin.house.gov,2352 Longworth House Office Building Washington DC 20515-0549,202-225-3906,,,RepMikeLevin,,,,L000593,,N00040667,,H8CA49058,0,412760,179416,,,21939,Mike Levin,,,,1.07213413956062e18,,2019-01-03,2019-01-03
322,941,Neguse,Joe,,,,Joe Neguse,1984-05-13,M,rep,CO,2,0,Democrat,https://neguse.house.gov,2400 Longworth House Office Building Washington DC 20515-0602,202-225-2161,,,RepJoeNeguse,,,,N000191,,N00041080,,H8CO02160,0,412761,151075,Joe Neguse,,21948,Joe Neguse,,,,1.07874980276514e18,,2019-01-03,2019-01-03
323,942,Crow,Jason,,,,Jason Crow,1979-03-15,M,rep,CO,6,0,Democrat,https://crow.house.gov,1323 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,,RepJasonCrow,,,,C001121,,N00040876,,H8CO06229,0,412762,180218,Jason Crow,,21912,Jason Crow,,,,1.0801918665099018e18,,2019-01-03,2019-01-03
324,943,Hayes,Jahana,,,,Jahana Hayes,1973-03-08,F,rep,CT,5,0,Democrat,https://hayes.house.gov,2458 Rayburn House Office Building Washington DC 20515-0705,202-225-4476,,,RepJahanaHayes,,,,H001081,,N00043421,,H8CT05245,0,412763,181744,Jahana Hayes,,21931,Jahana Hayes,,,,1.082086081238102e18,,2019-01-03,2019-01-03
325,944,Waltz,Michael,,,,Michael Waltz,1974-01-31,M,rep,FL,6,0,Republican,https://waltz.house.gov,244 Cannon House Office Building Washington DC 20515-0906,202-225-2706,,,RepWaltzPress,,,,W000823,,N00042403,,H8FL06148,0,412764,182261,Michael Waltz,,21981,Michael Waltz,,,,1.0824166973809132e18,,2019-01-03,2019-01-03
326,945,Steube,W.,Gregory,,,W. Gregory Steube,1978-05-19,M,rep,FL,17,0,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,,RepGregSteube,,,,S001214,,N00042808,,H8FL17053,0,412766,117248,Greg Steube,,21971,Greg Steube,,,,1.0831256496095068e18,,2019-01-03,2019-01-03
327,946,McBath,Lucy,,,,Lucy McBath,1960-06-01,F,rep,GA,7,0,Democrat,https://mcbath.house.gov,2246 Rayburn House Office Building Washington DC 20515-1007,202-225-4501,,,RepLucyMcBath,,,,M001208,,N00042813,,H8GA06393,0,412769,178538,Lucy McBath,,21944,Lucy McBath,,,,1.0823804589760512e18,,2019-01-03,2019-01-03
328,947,Fulcher,Russ,,,,Russ Fulcher,1973-07-19,M,rep,ID,1,0,Republican,https://fulcher.house.gov,1514 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,,RepRussFulcher,,,,F000469,,N00041335,,H8ID01124,0,412773,33091,Russ Fulcher,,21920,Russ Fulcher,,,,1.0787418995722404e18,,2019-01-03,2019-01-03
329,948,García,Jesús,G.,,Chuy,"Jesús G. ""Chuy"" García",1956-04-12,M,rep,IL,4,0,Democrat,https://chuygarcia.house.gov,1519 Longworth House Office Building Washington DC 20515-1304,202-225-8203,,,RepChuyGarcia,,,,G000586,,N00042114,,H8IL04134,0,412774,6261,Jesus Garcia,,21921,Chuy García,,,,1.0824277795835412e18,,2019-01-03,2019-01-03
330,949,Casten,Sean,,,,Sean Casten,1971-11-23,M,rep,IL,6,0,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,,RepCasten,,,,C001117,,N00041338,,H8IL06139,0,412775,176982,Sean Casten,,21906,Sean Casten,,,,1.0834722860893962e18,@RepCasten@mastodon.social,2019-01-03,2019-01-03
331,950,Underwood,Lauren,,,,Lauren Underwood,1986-10-04,F,rep,IL,14,0,Democrat,https://underwood.house.gov,1410 Longworth House Office Building Washington DC 20515-1314,202-225-2976,,,RepUnderwood,,,,U000040,,N00041569,,H8IL14174,0,412776,177001,,,21979,Lauren Underwood,,,,1.0805394385084006e18,,2019-01-03,2019-01-03
332,951,Baird,James,R.,,,James R. Baird,1945-06-04,M,rep,IN,4,0,Republican,https://baird.house.gov,2303 Rayburn House Office Building Washington DC 20515-1404,202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,H8IN04199,0,412777,86013,James Baird,,21903,Jim Baird (politician),,,,1.0863164944500326e18,,2019-01-03,2019-01-03
333,952,Pence,Greg,,,,Greg Pence,1956-11-14,M,rep,IN,6,0,Republican,https://pence.house.gov,404 Cannon House Office Building Washington DC 20515-1406,202-225-3021,,,RepGregPence,,,,P000615,,N00041956,,H8IN06129,0,412778,177876,Greg Pence,,21952,Greg Pence,,,,1.0823693922294004e18,,2019-01-03,2019-01-03
334,953,Davids,Sharice,,,,Sharice Davids,1980-05-22,F,rep,KS,3,0,Democrat,https://davids.house.gov,2435 Rayburn House Office Building Washington DC 20515-1603,202-225-2865,,,RepDavids,,,,D000629,,N00042626,,H8KS03155,0,412780,181201,Sharice Davids,,21914,Sharice Davids,,,,1.0805161163954996e18,,2019-01-03,2019-01-03
335,954,Trahan,Lori,,,,Lori Trahan,1973-10-27,F,rep,MA,3,0,Democrat,https://trahan.house.gov,2439 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,,RepLoriTrahan,,,,T000482,,N00041808,,H8MA03106,0,412781,182310,Lori Trahan,,21977,Lori Trahan,,,,1.0798024826400195e18,@RepLoriTrahan@mastodon.social,2019-01-03,2019-01-03
336,955,Pressley,Ayanna,,,,Ayanna Pressley,1974-02-03,F,rep,MA,7,0,Democrat,https://pressley.house.gov,402 Cannon House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,,,,P000617,,N00042581,,H8MA07032,0,412782,122700,Ayanna Pressley,,21955,Ayanna Pressley,,,,1.0805842295101725e18,,2019-01-03,2019-01-03
337,956,Trone,David,J.,,,David J. Trone,1955-09-21,M,rep,MD,6,0,Democrat,https://trone.house.gov,2404 Rayburn House Office Building Washington DC 20515-2006,202-225-2721,,,RepDavidTrone,,,,T000483,,N00039122,,H6MD08549,0,412783,167336,David Trone,,21978,David Trone,,,,1.0805733519140618e18,,2019-01-03,2019-01-03
338,957,Slotkin,Elissa,,,,Elissa Slotkin,1976-07-10,F,rep,MI,7,0,Democrat,https://slotkin.house.gov,2245 Rayburn House Office Building Washington DC 20515-2207,202-225-4872,,,RepSlotkin,,,,S001208,,N00041357,,H8MI08102,0,412784,181080,Elissa Slotkin,,21965,Elissa Slotkin,,,,1.0784014273478574e18,,2019-01-03,2019-01-03
339,958,Stevens,Haley,M.,,,Haley M. Stevens,1983-06-24,F,rep,MI,11,0,Democrat,https://stevens.house.gov,2411 Rayburn House Office Building Washington DC 20515-2211,202-225-8171,,,RepHaleyStevens,,,,S001215,,N00040915,,H8MI11254,0,412786,181092,Haley Stevens,,21972,Haley Stevens,,,,1.0761616110339686e18,,2019-01-03,2019-01-03
340,959,Tlaib,Rashida,,,,Rashida Tlaib,1976-07-24,F,rep,MI,12,0,Democrat,https://tlaib.house.gov,2438 Rayburn House Office Building Washington DC 20515-2212,202-225-5126,,,RepRashida,,,,T000481,,N00042649,,H8MI13250,0,412787,105368,Rashida Tlaib,,21975,Rashida Tlaib,,,,1.0797695367301405e18,,2019-01-03,2019-01-03
341,960,Craig,Angie,,,,Angie Craig,1972-02-14,F,rep,MN,2,0,Democrat,https://craig.house.gov,2442 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,,,RepAngieCraig,,,,C001119,,N00037039,,H6MN02131,0,412789,166261,Angie Craig,,21910,Angie Craig,,,,1.0802223606434856e18,,2019-01-03,2019-01-03
342,961,Phillips,Dean,,,,Dean Phillips,1969-01-20,M,rep,MN,3,0,Democrat,https://phillips.house.gov,2452 Rayburn House Office Building Washington DC 20515-2303,202-225-2871,,,RepDeanPhillips,,,,P000616,,N00041134,,H8MN03143,0,412790,181357,Dean Phillips,,21953,Dean Phillips,,,,1.0613101120134348e18,,2019-01-03,2019-01-03
343,962,Omar,Ilhan,,,,Ilhan Omar,1981-10-04,F,rep,MN,5,0,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,,Ilhan,,,,O000173,,N00043581,,H8MN05239,0,412791,171628,Ilhan Omar,,21950,Ilhan Omar,,,,1.0823343527117903e18,,2019-01-03,2019-01-03
344,963,Stauber,Pete,,,,Pete Stauber,1966-05-10,M,rep,MN,8,0,Republican,https://stauber.house.gov,145 Cannon House Office Building Washington DC 20515-2308,202-225-6211,,,RepPeteStauber,,,,S001212,,N00041511,,H8MN08043,0,412792,159954,Pete Stauber,,21969,Pete Stauber,,,,1.0758305990075104e18,,2019-01-03,2019-01-03
345,964,Guest,Michael,,,,Michael Guest,1970-02-04,M,rep,MS,3,0,Republican,https://guest.house.gov,450 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,RepMichaelGuest,,,,G000591,,N00042458,,H8MS03125,0,412793,0,Michael Guest,,21927,Michael Guest (politician),,,,1.0812434683270184e18,,2019-01-03,2019-01-03
346,965,Armstrong,Kelly,,,,Kelly Armstrong,1976-10-08,M,rep,ND,0,0,Republican,https://armstrong.house.gov,2235 Rayburn House Office Building Washington DC 20515-3400,202-225-2611,,,RepArmstrongND,,,,A000377,,N00042868,,H8ND00096,0,412794,139338,Kelly Armstrong,,21901,Kelly Armstrong,,,,1.0805158662555933e18,,2019-01-03,2019-01-03
347,966,Pappas,Chris,,,,Chris Pappas,1980-06-04,M,rep,NH,1,0,Democrat,https://pappas.house.gov,452 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,,,,P000614,,N00042161,,H8NH01210,0,412795,42635,Chris Pappas,,21951,Chris Pappas (politician),,,,1.0677486504854979e18,,2019-01-03,2019-01-03
348,967,Van Drew,Jefferson,,,,Jefferson Van Drew,1953-02-23,M,rep,NJ,2,0,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,Congressman_JVD,,,,V000133,,N00042164,,H8NJ02166,0,412796,24685,Jeff Van Drew,,21980,Jeff Van Drew,,,,1.4686770995946988e18,,2019-01-03,2019-01-03
349,968,Kim,Andy,,,,Andy Kim,1982-07-12,M,rep,NJ,3,0,Democrat,https://kim.house.gov,2444 Rayburn House Office Building Washington DC 20515-3003,202-225-4765,,,RepAndyKimNJ,,,,K000394,,N00041370,,H8NJ03206,0,412797,179640,Andrew Kim (New Jersey),,21937,Andy Kim (politician),,,,1.0787718488825935e18,,2019-01-03,2019-01-03
350,969,Sherrill,Mikie,,,,Mikie Sherrill,1972-01-19,F,rep,NJ,11,0,Democrat,https://sherrill.house.gov,1427 Longworth House Office Building Washington DC 20515-3011,202-225-5034,,,RepSherrill,,,,S001207,,N00041154,,H8NJ11142,0,412799,179651,Mikie Sherrill,,21964,Mikie Sherrill,,,,1.080569698536878e18,,2019-01-03,2019-01-03
351,970,Lee,Susie,,,,Susie Lee,1966-11-07,F,rep,NV,3,0,Democrat,https://susielee.house.gov,365 Cannon House Office Building Washington DC 20515-2803,202-225-3252,,,RepSusieLee,,,,L000590,,N00037247,,H6NV04020,0,412802,169344,Susie Lee,,21938,Susie Lee,,,,1.0790615799734394e18,,2019-01-03,2019-01-03
352,971,Ocasio-Cortez,Alexandria,,,,Alexandria Ocasio-Cortez,1989-10-13,F,rep,NY,14,0,Democrat,https://ocasio-cortez.house.gov,250 Cannon House Office Building Washington DC 20515-3214,202-225-3965,,,RepAOC,,,,O000172,,N00041162,,H8NY15148,0,412804,180416,Alexandria Ocasio-Cortez,,21949,Alexandria Ocasio-Cortez,,,,1.0791045632805272e18,,2019-01-03,2019-01-03
353,972,Dean,Madeleine,,,,Madeleine Dean,1959-06-06,F,rep,PA,4,0,Democrat,https://dean.house.gov,150 Cannon House Office Building Washington DC 20515-3804,202-225-4731,,,RepDean,,,,D000631,,N00042894,,H8PA04116,0,412809,136484,Madeleine Dean,,21915,Madeleine Dean,,,,567508925,,2019-01-03,2019-01-03
354,973,Houlahan,Chrissy,,,,Chrissy Houlahan,1967-06-05,F,rep,PA,6,0,Democrat,https://houlahan.house.gov,1727 Longworth House Office Building Washington DC 20515-3806,202-225-4315,,,RepHoulahan,,,,H001085,,N00040949,,H8PA06087,0,412810,178893,Chrissy Houlahan,,21934,Chrissy Houlahan,,,,1.0528966207974604e18,,2019-01-03,2019-01-03
355,974,Meuser,Daniel,,,,Daniel Meuser,1964-02-10,M,rep,PA,9,0,Republican,https://meuser.house.gov,350 Cannon House Office Building Washington DC 20515-3809,202-225-6511,,,RepMeuser,,,,M001204,,N00029416,,H8PA10147,0,412811,102438,Dan Meuser,,21945,Dan Meuser,,,,1.0805747936305276e18,,2019-01-03,2019-01-03
356,975,Joyce,John,,,,John Joyce,1957-02-08,M,rep,PA,13,0,Republican,https://johnjoyce.house.gov,152 Cannon House Office Building Washington DC 20515-3813,202-225-2431,,,RepJohnJoyce,,,,J000302,,N00043242,,H8PA13125,0,412812,178911,John Joyce (Pennsylvania),,21936,John Joyce (American politician),,,,1.082311988926124e18,,2019-01-03,2019-01-03
357,976,Reschenthaler,Guy,,,,Guy Reschenthaler,1983-04-17,M,rep,PA,14,0,Republican,https://reschenthaler.house.gov,342 Cannon House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,,,,R000610,,N00041871,,H8PA18199,0,412813,166004,Guy Reschenthaler,,21956,Guy Reschenthaler,,,,4205133682,,2019-01-03,2019-01-03
358,977,Timmons,William,R.,,,William R. Timmons IV,1984-04-30,M,rep,SC,4,0,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,,,,T000480,,N00042715,,H8SC04250,0,412815,168923,William Timmons,,21974,William Timmons,,,,1.0797708523029583e18,,2019-01-03,2019-01-03
359,978,Johnson,Dusty,,,,Dusty Johnson,1976-09-30,M,rep,SD,0,0,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,,,,J000301,,N00040559,,H8SD01055,0,412816,48307,Dusty Johnson,,21935,Dusty Johnson,,,,1.0747823725944136e18,,2019-01-03,2019-01-03
360,979,Burchett,Tim,,,,Tim Burchett,1964-08-25,M,rep,TN,2,0,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,,,,B001309,,N00041594,,H8TN02119,0,412817,24379,Tim Burchett,,21905,Tim Burchett,,,,1.0288548040874926e18,,2019-01-03,2019-01-03
361,980,Rose,John,W.,,,John W. Rose,1965-02-23,M,rep,TN,6,0,Republican,https://johnrose.house.gov,2238 Longworth House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,,,,R000612,,N00041599,,H8TN06094,0,412818,180452,John Rose (Tennessee),,21959,John Rose (Tennessee politician),,,,1.0813123100592536e18,,2019-01-03,2019-01-03
362,981,Green,Mark,E.,,,Mark E. Green,1964-11-08,M,rep,TN,7,0,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,RepMarkGreen,,,,G000590,,N00041873,,H8TN07076,0,412819,139030,Mark Green (Tennessee),,21926,Mark E. Green,,,,1.080477288955826e18,,2019-01-03,2019-01-03
363,982,Crenshaw,Dan,,,,Dan Crenshaw,1984-03-14,M,rep,TX,2,0,Republican,https://crenshaw.house.gov,248 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,,,,C001120,,N00042224,,H8TX02166,0,412820,177270,Daniel Crenshaw,,21911,Dan Crenshaw,,,,1.0808949313114316e18,,2019-01-03,2019-01-03
364,983,Gooden,Lance,,,,Lance Gooden,1982-12-01,M,rep,TX,5,0,Republican,https://gooden.house.gov,2431 Rayburn House Office Building Washington DC 20515-4305,202-225-3484,,,Lancegooden,,,,G000589,,N00042237,,H8TX05144,0,412822,177282,Lance Gooden,,21925,Lance Gooden,,,,1.0290942685420995e18,,2019-01-03,2019-01-03
365,984,Fletcher,Lizzie,,,,Lizzie Fletcher,1975-02-13,F,rep,TX,7,0,Democrat,https://fletcher.house.gov,346 Cannon House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,,,,F000468,,N00041194,,H8TX07140,0,412824,177031,Lizzie Pannill Fletcher,,21919,Lizzie Fletcher,,,,1.075904377221722e18,,2019-01-03,2019-01-03
366,985,Escobar,Veronica,,,,Veronica Escobar,1969-09-15,F,rep,TX,16,0,Democrat,https://escobar.house.gov,2448 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,,,,E000299,,N00041702,,H8TX16109,0,412825,99345,Veronica Escobar,,21917,Veronica Escobar,,,,1.0755178065511546e18,,2019-01-03,2019-01-03
367,986,Roy,Chip,,,,Chip Roy,1972-08-07,M,rep,TX,21,0,Republican,https://roy.house.gov,103 Cannon House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,,,,R000614,,N00042268,,H8TX21307,0,412826,177319,Chip Roy,,21961,Chip Roy,,,,1.0827906002929254e18,,2019-01-03,2019-01-03
368,987,Garcia,Sylvia,R.,,,Sylvia R. Garcia,1950-09-06,F,rep,TX,29,0,Democrat,https://sylviagarcia.house.gov,2419 Rayburn House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,0,412827,49734,Sylvia Garcia,,21922,Sylvia Garcia,,,,1.0805872631327334e18,,2019-01-03,2019-01-03
369,988,Allred,Colin,Z.,,,Colin Z. Allred,1983-04-15,M,rep,TX,32,0,Democrat,https://allred.house.gov,348 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepColinAllred,,,,A000376,,N00040989,,H8TX32098,0,412828,177357,Colin Allred,,21900,Colin Allred,,,,1.078355119920562e18,,2019-01-03,2019-01-03
370,989,Cline,Ben,,,,Ben Cline,1972-02-29,M,rep,VA,6,0,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,,,,C001118,,N00042296,,H8VA06104,0,412832,50959,Ben Cline,,21908,Ben Cline,,,,1.0721583572371741e18,,2019-01-03,2019-01-03
