,id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_tweet,is_active,end_date,twitter_id
351,352,Espaillat,Adriano,,,,Adriano Espaillat,9/27/54,M,rep,NY,13,0,Democrat,https://espaillat.house.gov,2332 Rayburn House Office Building Washington DC 20515-3213,202-225-4365,,,RepEspaillat,RepEspaillat,,UCi0niBYFhEY70Dz8InbX5OQ,E000297,,N00034549,,H2NY13096,68413,412718,14379,Adriano Espaillat,,21715,Adriano Espaillat,1663320413768675330,1,2022-12-31,817076257770835968
352,353,Fitzpatrick,Brian,K.,,,Brian K. Fitzpatrick,12/17/73,M,rep,PA,1,0,Republican,https://fitzpatrick.house.gov,271 Cannon House Office Building Washington DC 20515-3801,202-225-4276,,,RepBrianFitz,repbrianfitzpatrick,,UCYMNcgHss4_Q5JY2vSvMpgw,F000466,,N00038779,,H6PA08277,103537,412721,167708,Brian Fitzpatrick,,21718,Brian Fitzpatrick (American politician),1663289678194257922,1,2022-12-31,816303263586914304
353,354,Smucker,Lloyd,,,,Lloyd Smucker,1/23/64,M,rep,PA,11,0,Republican,https://smucker.house.gov,302 Cannon House Office Building Washington DC 20515-3811,202-225-2411,,,RepSmucker,RepSmucker,,UCs5iMvWy-oTHyf5HuwB7FCg,S001199,,N00038781,,H6PA16320,103540,412722,102454,Lloyd Smucker,,21745,Lloyd Smucker,1663168317538938881,1,2022-12-31,41417564
354,355,González-Colón,Jenniffer,,,,Jenniffer González-Colón,8/5/76,F,rep,PR,0,0,Republican,https://gonzalez-colon.house.gov,2338 Rayburn House Office Building Washington DC 20515-5401,202-225-2615,,,RepJenniffer,RepJennifferGonzalezColon,,UCZj99h3-GNKjGGeyp7AJeXw,G000582,,N00037615,,H6PR00082,67353,412723,0,,,0,Jenniffer González,1663164540228435968,1,2022-12-31,819744763020775425
355,356,Kustoff,David,,,,David Kustoff,10/8/66,M,rep,TN,8,0,Republican,https://kustoff.house.gov,560 Cannon House Office Building Washington DC 20515-4208,202-225-4714,,,RepDavidKustoff,RepDavidKustoff,,UCK6U4plOKKMrCjv_h59spGQ,K000392,,N00025445,,H2TN07103,28903,412724,48997,David Kustoff,,21731,David Kustoff,1663165478670311424,1,2022-12-31,816012124505931780
356,357,Gonzalez,Vicente,,,,Vicente Gonzalez,9/4/67,M,rep,TX,15,0,Democrat,https://gonzalez.house.gov,113 Cannon House Office Building Washington DC 20515-4315,202-225-2531,,,RepGonzalez,USCongressmanVicenteGonzalez,,UC5H6oYLKQ_xIXO5CG7fh4hw,G000581,,N00038809,,H6TX15162,103568,412725,166483,Vicente Gonzalez Jr.,,21722,Vicente Gonzalez (politician),1663178222417182725,1,2022-12-31,818536152588238849
357,358,Arrington,Jodey,C.,,,Jodey C. Arrington,3/9/72,M,rep,TX,19,0,Republican,https://arrington.house.gov,1107 Longworth House Office Building Washington DC 20515-4319,202-225-4005,,,RepArrington,JodeyArrington,,,A000375,,N00038285,,H6TX19099,1016482,412726,155685,Jodey Arrington,,21700,Jodey Arrington,1663205847411949573,1,2022-12-31,816284664658874368
358,359,McEachin,A.,Donald,,,A. Donald McEachin,10/10/61,M,rep,VA,4,0,Democrat,https://mceachin.house.gov,314 Cannon House Office Building Washington DC 20515-4604,202-225-6365,,,RepMcEachin,RepMcEachin,,UCMoPYHuZ3fZho0ZixZCfiFg,M001200,,N00039327,,H6VA04061,103621,412728,8230,Donald McEachin,,21736,Donald McEachin,1597430067260698624,0,2022-12-31,816181091673448448
359,360,Jayapal,Pramila,,,,Pramila Jayapal,9/21/65,F,rep,WA,7,0,Democrat,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,,RepJayapal,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,J000298,,N00038858,,H6WA07458,9267128,412730,153141,Pramila Jayapal,,21726,Pramila Jayapal,1663199387617460224,1,2022-12-31,815733290955112448
360,361,Gallagher,Mike,,,,Mike Gallagher,3/3/84,M,rep,WI,8,0,Republican,https://gallagher.house.gov,1230 Longworth House Office Building Washington DC 20515-4908,202-225-5665,,,RepGallagher,RepMikeGallagher,,,G000579,,N00039330,,H6WI08155,104067,412731,171843,Michael Gallagher (Wisconsin),,21720,Mike Gallagher (American politician),1663191966371262465,1,2022-12-31,815966620300480514
361,362,Cheney,Liz,,,,Liz Cheney,7/28/66,F,rep,WY,0,0,Republican,https://cheney.house.gov,416 Cannon House Office Building Washington DC 20515-5000,202-225-2311,,,RepLizCheney,replizcheney,,UCvL57Zp99QdDllF-KGziUAA,C001109,,N00035504,,H6WY00159,86147,412732,171319,Liz Cheney,,21710,Liz Cheney,1607038638654722048,0,2022-12-31,816719802328715264
362,363,Estes,Ron,,,,Ron Estes,7/19/56,M,rep,KS,4,0,Republican,https://estes.house.gov,2411 Rayburn House Office Building Washington DC 20515-1604,202-225-6216,,,RepRonEstes,RepRonEstes,,UC2clc28qcehIqotHQcthnWA,E000298,,N00040712,,H8KS04112,107963,412735,125031,Ron Estes (U.S. House representative),,21750,Ron Estes,1662188179170967553,1,2022-12-31,854715071116849157
363,364,Norman,Ralph,,,,Ralph Norman,6/20/53,M,rep,SC,5,0,Republican,https://norman.house.gov,569 Cannon House Office Building Washington DC 20515-4005,202-225-5501,,,RepRalphNorman,RepRalphNorman,,,N000190,,N00027783,,H8SC05158,61996,412738,47930,Ralph Norman,,21753,Ralph Norman,1663171047858794496,1,2022-12-31,880480631108644864
364,365,Gomez,Jimmy,,,,Jimmy Gomez,11/25/74,M,rep,CA,34,0,Democrat,https://gomez.house.gov,1530 Longworth House Office Building Washington DC 20515-0534,202-225-6235,,,RepJimmyGomez,RepJimmyGomez,,,G000585,,N00040597,,H8CA34266,108883,412739,138524,Jimmy Gomez,,21754,Jimmy Gomez,1663317941297852418,1,2022-12-31,2371339658
365,366,Curtis,John,R.,,,John R. Curtis,5/10/60,M,rep,UT,3,0,Republican,https://curtis.house.gov,2400 Rayburn House Office Building Washington DC 20515-4403,202-225-7751,,,RepJohnCurtis,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,C001114,,N00041221,,H8UT03238,0,412740,123390,John Curtis (Utah),,21755,John Curtis (Utah politician),1663220719059083264,1,2022-12-31,931614483050414080
366,367,Smith,Tina,Flint,,,Tina Smith,3/4/58,F,sen,MN,0,2,Democrat,https://www.smith.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.smith.senate.gov/contact-tina,,SenTinaSmith,USSenTinaSmith,,,S001203,,N00042353,S394,S8MN00578,111313,412742,152968,Tina Smith,,41706,Tina Smith,1661756473930547207,1,2022-12-31,941000686275387392
367,368,Hyde-Smith,Cindy,,,,Cindy Hyde-Smith,5/10/59,F,sen,MS,0,2,Republican,https://www.hydesmith.senate.gov,702 Hart Senate Office Building Washington DC 20510,202-224-5054,https://www.hydesmith.senate.gov/content/contact-senator,,SenHydeSmith,,,UCJHxkJhGST0NTlkzJHWV03Q,H001079,,N00043298,S395,S8MS00261,113208,412743,20784,Cindy Hyde-Smith,,41707,Cindy Hyde-Smith,1663183410574118915,1,2022-12-31,983348251972816896
368,369,Lamb,Conor,,,,Conor Lamb,6/27/84,M,rep,PA,17,0,Democrat,https://lamb.house.gov,1224 Longworth House Office Building Washington DC 20515-3817,202-225-2301,,,RepConorLamb,RepConorLamb,,UC7hX59n_ixS1Bz3f8Je02yA,L000588,,N00041870,,H8PA18181,0,412744,177656,Conor Lamb,,21756,Conor Lamb,1606376461056675840,0,2022-12-31,984456621417000960
369,370,Lesko,Debbie,,,,Debbie Lesko,11/14/58,F,rep,AZ,8,0,Republican,https://lesko.house.gov,1214 Longworth House Office Building Washington DC 20515-0308,202-225-4576,,,RepDLesko,RepDebbieLesko,,,L000589,,N00042056,,H8AZ08158,0,412745,106483,Debbie Lesko,,21757,Debbie Lesko,1663183427598708737,1,2022-12-31,996094929733652481
370,371,Cloud,Michael,,,,Michael Cloud,5/13/75,M,rep,TX,27,0,Republican,https://cloud.house.gov,512 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,,RepCloudTX,,,,C001115,,N00041882,,H8TX27049,10322,412746,177350,Michael Cloud (Texas),,21758,Michael Cloud,1663173906306351105,1,2022-12-31,1039879658400112640
371,372,Balderson,Troy,,,,Troy Balderson,1/16/62,M,rep,OH,12,0,Republican,https://balderson.house.gov,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,,,RepBalderson,,,,B001306,,N00042194,,H8OH12180,0,412747,102781,Troy Balderson,,21759,Troy Balderson,1663150954034651136,1,2022-12-31,1037341536592310272
372,373,Hern,Kevin,R.,,,Kevin Hern,12/4/61,M,rep,OK,1,0,Republican,https://hern.house.gov,1019 Longworth House Office Building Washington DC 20515-3601,202-225-2211,,,repkevinhern,,,,H001082,,N00040829,,H8OK01157,0,412748,180004,Kevin Hern,,21760,Kevin Hern,1663180212991868928,1,2022-12-31,1067818539179024386
373,374,Morelle,Joseph,D.,,,Joseph D. Morelle,4/29/57,M,rep,NY,25,0,Democrat,https://morelle.house.gov,1317 Longworth House Office Building Washington DC 20515-3225,202-225-3615,,,RepJoeMorelle,,,,M001206,,N00043207,,H8NY25105,0,412749,4362,Joseph Morelle,,21761,Joseph Morelle,1663235738111033363,1,2022-12-31,1064595993222615040
374,375,Scanlon,Mary,Gay,,,Mary Gay Scanlon,8/30/59,F,rep,PA,5,0,Democrat,https://scanlon.house.gov,1227 Longworth House Office Building Washington DC 20515-3805,202-225-2011,,,RepMGS,,,,S001205,,N00042706,,H8PA07200,0,412750,178890,Mary Gay Scanlon,,21762,Mary Gay Scanlon,1663254636961071122,1,2022-12-31,1067541214671577093
375,376,Wild,Susan,Ellis,,,Susan Wild,6/7/57,F,rep,PA,7,0,Democrat,https://wild.house.gov,1027 Longworth House Office Building Washington DC 20515-3807,202-225-6411,,,RepSusanWild,,,,W000826,,N00041997,,H8PA15229,0,412751,178895,Susan Wild,,21763,Susan Wild,1663222615647961100,1,2022-12-31,1069636653353000962
376,377,Case,Ed,,,,Ed Case,9/27/52,M,rep,HI,1,0,Democrat,https://case.house.gov,2210 Rayburn House Office Building Washington DC 20515-1101,202-225-2726,,,RepEdCase,,,,C001055,1693.0,N00025882,,H2HI02128,0,400069,0,Ed Case,,20322,Ed Case,1662882853443567617,1,2022-12-31,1081350574589833221
377,378,Horsford,Steven,A.,,,Steven Horsford,4/29/73,M,rep,NV,4,0,Democrat,https://horsford.house.gov,562 Cannon House Office Building Washington DC 20515-2804,202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,,,,H001066,2147.0,N00033638,,H2NV04011,79614,412559,44064,Steven Horsford,,21339,Steven Horsford,1663328156307136513,1,2022-12-31,389840566
378,379,Kirkpatrick,Ann,,,,Ann Kirkpatrick,3/24/50,F,rep,AZ,2,0,Democrat,https://kirkpatrick.house.gov,309 Cannon House Office Building Washington DC 20515-0302,202-225-2542,,http://kirkpatrick.house.gov/rss.xml,RepKirkpatrick,,,,K000368,1907.0,N00029260,,H8AZ01104,1031338,412286,28425,Ann Kirkpatrick,,20902,Ann Kirkpatrick,1605977286192140288,0,2022-12-31,1081240074946252801
379,380,Stanton,Greg,,,,Greg Stanton,3/8/70,M,rep,AZ,9,0,Democrat,https://stanton.house.gov,207 Cannon House Office Building Washington DC 20515-0309,202-225-9888,,,RepGregStanton,,,,S001211,,N00041750,,H8AZ09040,0,412753,72030,Greg Stanton,,21968,Greg Stanton,1663212603932561408,1,2022-12-31,1080885078425784320
380,381,Harder,Josh,,,,Josh Harder,8/1/86,M,rep,CA,10,0,Democrat,https://harder.house.gov,209 Cannon House Office Building Washington DC 20515-0510,202-225-4540,,,RepJoshHarder,,,,H001090,,N00040853,,H8CA10126,0,412754,179326,Josh Harder,,21930,Josh Harder,1663298968082628608,1,2022-12-31,1080851152151953410
381,382,Porter,Katie,,,,Katie Porter,1/3/74,F,rep,CA,45,0,Democrat,https://porter.house.gov,1117 Longworth House Office Building Washington DC 20515-0545,202-225-5611,,,RepKatiePorter,,,,P000618,,N00040865,,H8CA45130,0,412758,179393,Katie Porter,,21954,Katie Porter,1663243773965467648,1,2022-12-31,1081222837459996672
382,383,Levin,Mike,,,,Mike Levin,10/28/78,M,rep,CA,49,0,Democrat,https://mikelevin.house.gov,1030 Longworth House Office Building Washington DC 20515-0549,202-225-3906,,,RepMikeLevin,,,,L000593,,N00040667,,H8CA49058,0,412760,179416,,,21939,Mike Levin,1663184669561729025,1,2022-12-31,1072134139560620033
383,384,Neguse,Joe,,,,Joe Neguse,5/13/84,M,rep,CO,2,0,Democrat,https://neguse.house.gov,1419 Longworth House Office Building Washington DC 20515-0602,202-225-2161,,,RepJoeNeguse,,,,N000191,,N00041080,,H8CO02160,0,412761,151075,Joe Neguse,,21948,Joe Neguse,1663180978972659714,1,2022-12-31,1078749802765139968
384,385,Crow,Jason,,,,Jason Crow,3/15/79,M,rep,CO,6,0,Democrat,https://crow.house.gov,1229 Longworth House Office Building Washington DC 20515-0606,202-225-7882,,,RepJasonCrow,,,,C001121,,N00040876,,H8CO06229,0,412762,180218,Jason Crow,,21912,Jason Crow,1663274384260481024,1,2022-12-31,1080191866509901826
385,386,Hayes,Jahana,,,,Jahana Hayes,3/8/73,F,rep,CT,5,0,Democrat,https://hayes.house.gov,1415 Longworth House Office Building Washington DC 20515-0705,202-225-4476,,,RepJahanaHayes,,,,H001081,,N00043421,,H8CT05245,0,412763,181744,Jahana Hayes,,21931,Jahana Hayes,1663245604301021184,1,2022-12-31,1082086081238102018
386,387,Waltz,Michael,,,,Michael Waltz,1/31/74,M,rep,FL,6,0,Republican,https://waltz.house.gov,213 Cannon House Office Building Washington DC 20515-0906,202-225-2706,,,RepWaltzPress,,,,W000823,,N00042403,,H8FL06148,0,412764,182261,Michael Waltz,,21981,Michael Waltz,1661812117899542530,1,2022-12-31,1082416697380913152
387,388,Steube,W.,Gregory,,,W. Gregory Steube,5/19/78,M,rep,FL,17,0,Republican,https://steube.house.gov,2457 Rayburn House Office Building Washington DC 20515-0917,202-225-5792,,,RepGregSteube,,,,S001214,,N00042808,,H8FL17053,0,412766,117248,Greg Steube,,21971,Greg Steube,1663190050631303173,1,2022-12-31,1083125649609506816
388,389,McBath,Lucy,,,,Lucy McBath,6/1/60,F,rep,GA,6,0,Democrat,https://mcbath.house.gov,1513 Longworth House Office Building Washington DC 20515-1006,202-225-4501,,,RepLucyMcBath,,,,M001208,,N00042813,,H8GA06393,0,412769,178538,Lucy McBath,,21944,Lucy McBath,1663162020043038722,1,2022-12-31,1082380458976051202
389,390,San Nicolas,Michael,F. Q.,,,Michael F. Q. San Nicolas,1/30/81,M,rep,GU,0,0,Democrat,https://sannicolas.house.gov,1632 Longworth House Office Building Washington DC 20515-5301,202-225-1188,,,GuamCongressman,CongressmanMichaelF.Q.SanNicolas,,UCVroMJWH3jsh4shPSlp24sw,S001204,,N00042619,,H8GU01020,0,412770,0,,,0,Michael San Nicolas,,0,2022-12-31,346509049
390,391,Axne,Cynthia,,,,Cynthia Axne,4/20/65,F,rep,IA,3,0,Democrat,https://axne.house.gov,1034 Longworth House Office Building Washington DC 20515-1503,202-225-5476,,,RepCindyAxne,,,,A000378,,N00041104,,H8IA03124,0,412772,179226,Cindy Axne,,21902,Cindy Axne,1607021658191052801,0,2022-12-31,1080865917377097728
391,392,Fulcher,Russ,,,,Russ Fulcher,7/19/73,M,rep,ID,1,0,Republican,https://fulcher.house.gov,1520 Longworth House Office Building Washington DC 20515-1201,202-225-6611,,,RepRussFulcher,,,,F000469,,N00041335,,H8ID01124,0,412773,33091,Russ Fulcher,,21920,Russ Fulcher,1663330925709598720,1,2022-12-31,1078741899572240384
392,393,García,Jesús,G.,,Chuy,"Jesús G. ""Chuy"" García",4/12/56,M,rep,IL,4,0,Democrat,https://chuygarcia.house.gov,1519 Longworth House Office Building Washington DC 20515-1304,202-225-8203,,,RepChuyGarcia,,,,G000586,,N00042114,,H8IL04134,0,412774,6261,Jesus Garcia,,21921,"Jesús ""Chuy"" García",1663330426079920130,1,2022-12-31,1082427779583541248
393,394,Casten,Sean,,,,Sean Casten,11/23/71,M,rep,IL,6,0,Democrat,https://casten.house.gov,2440 Rayburn House Office Building Washington DC 20515-1306,202-225-4561,,,RepCasten,,,,C001117,,N00041338,,H8IL06139,0,412775,176982,Sean Casten,,21906,Sean Casten,1663174854416424960,1,2022-12-31,1083472286089396224
394,395,Underwood,Lauren,,,,Lauren Underwood,10/4/86,F,rep,IL,14,0,Democrat,https://underwood.house.gov,1130 Longworth House Office Building Washington DC 20515-1314,202-225-2976,,,RepUnderwood,,,,U000040,,N00041569,,H8IL14174,0,412776,177001,,,21979,Lauren Underwood,1663316585593839616,1,2022-12-31,1080539438508400642
395,396,Baird,James,R.,,,James R. Baird,6/4/45,M,rep,IN,4,0,Republican,https://baird.house.gov,1314 Longworth House Office Building Washington DC 20515-1404,202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,H8IN04199,0,412777,86013,James Baird,,21903,Jim Baird (politician),1663173596104245251,1,2022-12-31,1086316494450032640
396,397,Pence,Greg,,,,Greg Pence,11/14/56,M,rep,IN,6,0,Republican,https://pence.house.gov,211 Cannon House Office Building Washington DC 20515-1406,202-225-3021,,,RepGregPence,,,,P000615,,N00041956,,H8IN06129,0,412778,177876,Greg Pence,,21952,Greg Pence,1663203326974910465,1,2022-12-31,1082369392229400576
397,398,Davids,Sharice,,,,Sharice Davids,5/22/80,F,rep,KS,3,0,Democrat,https://davids.house.gov,1541 Longworth House Office Building Washington DC 20515-1603,202-225-2865,,,RepDavids,,,,D000629,,N00042626,,H8KS03155,0,412780,181201,Sharice Davids,,21914,Sharice Davids,1663184417878167552,1,2022-12-31,1080516116395499522
398,399,Trahan,Lori,,,,Lori Trahan,10/27/73,F,rep,MA,3,0,Democrat,https://trahan.house.gov,2439 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,,RepLoriTrahan,,,,T000482,,N00041808,,H8MA03106,0,412781,182310,Lori Trahan,,21977,Lori Trahan,1663251358739202063,1,2022-12-31,1079802482640019456
399,400,Pressley,Ayanna,,,,Ayanna Pressley,2/3/74,F,rep,MA,7,0,Democrat,https://pressley.house.gov,1108 Longworth House Office Building Washington DC 20515-2107,202-225-5111,,,RepPressley,,,,P000617,,N00042581,,H8MA07032,0,412782,122700,Ayanna Pressley,,21955,Ayanna Pressley,1663183413204115456,1,2022-12-31,1080584229510172678
400,401,Trone,David,J.,,,David J. Trone,9/21/55,M,rep,MD,6,0,Democrat,https://trone.house.gov,1110 Longworth House Office Building Washington DC 20515-2006,202-225-2721,,,RepDavidTrone,,,,T000483,,N00039122,,H6MD08549,0,412783,167336,David Trone,,21978,David Trone,1663175862332563457,1,2022-12-31,1080573351914061825
401,402,Slotkin,Elissa,,,,Elissa Slotkin,7/10/76,F,rep,MI,8,0,Democrat,https://slotkin.house.gov,1210 Longworth House Office Building Washington DC 20515-2208,202-225-4872,,,RepSlotkin,,,,S001208,,N00041357,,H8MI08102,0,412784,181080,Elissa Slotkin,,21965,Elissa Slotkin,1661856057755303941,1,2022-12-31,1078401427347857408
402,403,Levin,Andy,,,,Andy Levin,8/1/60,M,rep,MI,9,0,Democrat,https://andylevin.house.gov,312 Cannon House Office Building Washington DC 20515-2209,202-225-4961,,,RepAndyLevin,,,,L000592,,N00042149,,H8MI09118,0,412785,66287,Andy Levin,,21940,Andy Levin,1607375813317369857,0,2022-12-31,1080277407867772930
403,404,Stevens,Haley,M.,,,Haley M. Stevens,6/24/83,F,rep,MI,11,0,Democrat,https://stevens.house.gov,1510 Longworth House Office Building Washington DC 20515-2211,202-225-8171,,,RepHaleyStevens,,,,S001215,,N00040915,,H8MI11254,0,412786,181092,Haley Stevens,,21972,Haley Stevens,1663191404368089090,1,2022-12-31,1076161611033968640
404,405,Tlaib,Rashida,,,,Rashida Tlaib,7/24/76,F,rep,MI,13,0,Democrat,https://tlaib.house.gov,1628 Longworth House Office Building Washington DC 20515-2213,202-225-5126,,,RepRashida,,,,T000481,,N00042649,,H8MI13250,0,412787,105368,Rashida Tlaib,,21975,Rashida Tlaib,1663145903480270848,1,2022-12-31,1079769536730140672
405,406,Craig,Angie,,,,Angie Craig,2/14/72,F,rep,MN,2,0,Democrat,https://craig.house.gov,2442 Rayburn House Office Building Washington DC 20515-2302,202-225-2271,,,RepAngieCraig,,,,C001119,,N00037039,,H6MN02131,0,412789,166261,Angie Craig,,21910,Angie Craig,1663251533960445959,1,2022-12-31,1080222360643485698
406,407,Phillips,Dean,,,,Dean Phillips,1/20/69,M,rep,MN,3,0,Democrat,https://phillips.house.gov,2452 Rayburn House Office Building Washington DC 20515-2303,202-225-2871,,,RepDeanPhillips,,,,P000616,,N00041134,,H8MN03143,0,412790,181357,Dean Phillips,,21953,Dean Phillips,1663186260205117442,1,2022-12-31,1061310112013434882
407,408,Omar,Ilhan,,,,Ilhan Omar,10/4/81,F,rep,MN,5,0,Democrat,https://omar.house.gov,1730 Longworth House Office Building Washington DC 20515-2305,202-225-4755,,,Ilhan,,,,O000173,,N00043581,,H8MN05239,0,412791,171628,Ilhan Omar,,21950,Ilhan Omar,1662082406189535234,1,2022-12-31,1082334352711790593
408,409,Stauber,Pete,,,,Pete Stauber,5/10/66,M,rep,MN,8,0,Republican,https://stauber.house.gov,461 Cannon House Office Building Washington DC 20515-2308,202-225-6211,,,RepPeteStauber,,,,S001212,,N00041511,,H8MN08043,0,412792,159954,Pete Stauber,,21969,Pete Stauber,1663274106660216832,1,2022-12-31,1075830599007510535
409,410,Guest,Michael,,,,Michael Guest,2/4/70,M,rep,MS,3,0,Republican,https://guest.house.gov,418 Cannon House Office Building Washington DC 20515-2403,202-225-5031,,,RepMichaelGuest,,,,G000591,,N00042458,,H8MS03125,0,412793,0,Michael Guest,,21927,Michael Guest (politician),1658229342189629440,1,2022-12-31,1081243468327018496
410,411,Armstrong,Kelly,,,,Kelly Armstrong,10/8/76,M,rep,ND,0,0,Republican,https://armstrong.house.gov,1740 Longworth House Office Building Washington DC 20515-3400,202-225-2611,,,RepArmstrongND,,,,A000377,,N00042868,,H8ND00096,0,412794,139338,Kelly Armstrong,,21901,Kelly Armstrong,1663175705650233350,1,2022-12-31,1080515866255593472
411,412,Pappas,Chris,,,,Chris Pappas,6/4/80,M,rep,NH,1,0,Democrat,https://pappas.house.gov,319 Cannon House Office Building Washington DC 20515-2901,202-225-5456,,,RepChrisPappas,,,,P000614,,N00042161,,H8NH01210,0,412795,42635,Chris Pappas,,21951,Chris Pappas (politician),1663286774158770177,1,2022-12-31,1067748650485497862
412,413,Van Drew,Jefferson,,,,Jefferson Van Drew,2/23/53,M,rep,NJ,2,0,Republican,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,Congressman_JVD,,,,V000133,,N00042164,,H8NJ02166,0,412796,24685,Jeff Van Drew,,21980,Jeff Van Drew,1663200638103171074,1,2022-12-31,1468677099594698757
